YEAR;QUARTER;MARKET;TRAJET;AIRLINE;D;PAX;PRICE;AERODEP;MAINDEP;VILLE_DEP;POPDEP;AEROARR;MAINARR;VILLE_ARR;POPARR;MSIZE
2014;2;ATL-AUS;ATL-AUS;DL;813;1498;238.09;ATL;1;ATL;5593204;AUS;1;AUS;1942467;10.86
2014;2;ATL-AUS;ATL-AUS;FL;813;26;205.04;ATL;1;ATL;5593204;AUS;1;AUS;1942467;10.86
2014;2;ATL-AUS;ATL-AUS;WN;813;517;209.56;ATL;1;ATL;5593204;AUS;1;AUS;1942467;10.86
2014;2;ATL-BIR;ATL-BHM;DL;134;43;250.40;ATL;1;ATL;5593204;BHM;1;BIR;1076087;6.02
2014;2;ATL-BOS;ATL-PVD;DL;903;649;255.38;ATL;1;ATL;5593204;PVD;0;BOS;1611026;9.01
2014;2;ATL-BOS;ATL-MHT;DL;952;201;245.86;ATL;1;ATL;5593204;MHT;0;BOS;1611026;9.01
2014;2;ATL-BOS;ATL-BOS;FL;946;861;179.09;ATL;1;ATL;5593204;BOS;1;BOS;1611026;9.01
2014;2;ATL-BOS;ATL-BOS;DL;946;4556;259.98;ATL;1;ATL;5593204;BOS;1;BOS;1611026;9.01
2014;2;ATL-BOS;ATL-BOS;WN;946;857;185.75;ATL;1;ATL;5593204;BOS;1;BOS;1611026;9.01
2014;2;ATL-BUF;ATL-BUF;DL;712;823;249.74;ATL;1;ATL;5593204;BUF;1;BUF;1135060;6.35
2014;2;ATL-CHA;ATL-CLT;DL;226;535;341.05;ATL;1;ATL;5593204;CLT;1;CHA;2400483;13.43
2014;2;ATL-CHA;ATL-CLT;US;226;309;322.22;ATL;1;ATL;5593204;CLT;1;CHA;2400483;13.43
2014;2;ATL-CHI;ATL-ORD;DL;606;3215;247.32;ATL;1;ATL;5593204;ORD;1;CHI;9560430;53.47
2014;2;ATL-CHI;ATL-MDW;WN;591;2225;182.72;ATL;1;ATL;5593204;MDW;0;CHI;9560430;53.47
2014;2;ATL-CHI;ATL-MDW;FL;591;801;181.96;ATL;1;ATL;5593204;MDW;0;CHI;9560430;53.47
2014;2;ATL-CHI;ATL-MDW;DL;591;1911;207.29;ATL;1;ATL;5593204;MDW;0;CHI;9560430;53.47
2014;2;ATL-CHI;ATL-ORD;AA;606;1201;235.16;ATL;1;ATL;5593204;ORD;1;CHI;9560430;53.47
2014;2;ATL-CHI;ATL-ORD;UA;606;1384;249.69;ATL;1;ATL;5593204;ORD;1;CHI;9560430;53.47
2014;2;ATL-CIN;ATL-CVG;DL;373;1092;276.50;ATL;1;ATL;5593204;CVG;1;CIN;2172190;12.15
2014;2;ATL-CLE;ATL-CLE;F9;554;196;87.83;ATL;1;ATL;5593204;CLE;1;CLE;2067356;11.56
2014;2;ATL-CLE;ATL-CLE;DL;554;1091;245.15;ATL;1;ATL;5593204;CLE;1;CLE;2067356;11.56
2014;2;ATL-CLE;ATL-CAK;WN;528;316;158.59;ATL;1;ATL;5593204;CAK;0;CLE;2067356;11.56
2014;2;ATL-CLE;ATL-CAK;FL;528;241;159.81;ATL;1;ATL;5593204;CAK;0;CLE;2067356;11.56
2014;2;ATL-CLE;ATL-CLE;UA;554;70;227.14;ATL;1;ATL;5593204;CLE;1;CLE;2067356;11.56
2014;2;ATL-CLE;ATL-CAK;DL;528;557;202.91;ATL;1;ATL;5593204;CAK;0;CLE;2067356;11.56
2014;2;ATL-COL;ATL-CMH;WN;447;220;166.49;ATL;1;ATL;5593204;CMH;1;COL;2407405;13.47
2014;2;ATL-COL;ATL-CMH;DL;447;1322;242.13;ATL;1;ATL;5593204;CMH;1;COL;2407405;13.47
2014;2;ATL-COL;ATL-CMH;FL;447;203;157.77;ATL;1;ATL;5593204;CMH;1;COL;2407405;13.47
2014;2;ATL-DAL;ATL-DFW;NK;731;1633;104.26;ATL;1;ATL;5593204;DFW;1;DAL;6889769;38.54
2014;2;ATL-DAL;ATL-DAL;DL;721;322;271.72;ATL;1;ATL;5593204;DAL;0;DAL;6889769;38.54
2014;2;ATL-DAL;ATL-DAL;WN;721;121;205.15;ATL;1;ATL;5593204;DAL;0;DAL;6889769;38.54
2014;2;ATL-DAL;ATL-DFW;DL;731;3592;276.05;ATL;1;ATL;5593204;DFW;1;DAL;6889769;38.54
2014;2;ATL-DAL;ATL-DFW;AA;731;2969;245.18;ATL;1;ATL;5593204;DFW;1;DAL;6889769;38.54
2014;2;ATL-DET;ATL-DTW;DL;594;2788;263.31;ATL;1;ATL;5593204;DTW;1;DET;4311194;24.11
2014;2;ATL-DET;ATL-DTW;FL;594;944;164.46;ATL;1;ATL;5593204;DTW;1;DET;4311194;24.11
2014;2;ATL-DET;ATL-DTW;WN;594;705;163.99;ATL;1;ATL;5593204;DTW;1;DET;4311194;24.11
2014;2;ATL-DNV;ATL-DEN;F9;1199;871;166.08;ATL;1;ATL;5593204;DEN;1;DNV;2753973;15.40
2014;2;ATL-DNV;ATL-DEN;WN;1199;1160;174.58;ATL;1;ATL;5593204;DEN;1;DNV;2753973;15.40
2014;2;ATL-DNV;ATL-DEN;UA;1199;328;257.44;ATL;1;ATL;5593204;DEN;1;DNV;2753973;15.40
2014;2;ATL-DNV;ATL-DEN;FL;1199;285;158.47;ATL;1;ATL;5593204;DEN;1;DNV;2753973;15.40
2014;2;ATL-DNV;ATL-DEN;DL;1199;2999;220.04;ATL;1;ATL;5593204;DEN;1;DNV;2753973;15.40
2014;2;ATL-GRK;ATL-GRR;DL;640;436;309.41;ATL;1;ATL;5593204;GRR;1;GRK;1036234;5.80
2014;2;ATL-HOU;ATL-IAH;DL;689;1524;233.66;ATL;1;ATL;5593204;IAH;1;HOU;6500199;36.36
2014;2;ATL-HOU;ATL-IAH;UA;689;1170;238.52;ATL;1;ATL;5593204;IAH;1;HOU;6500199;36.36
2014;2;ATL-HOU;ATL-HOU;DL;696;1652;209.60;ATL;1;ATL;5593204;HOU;0;HOU;6500199;36.36
2014;2;ATL-HOU;ATL-HOU;FL;696;386;169.21;ATL;1;ATL;5593204;HOU;0;HOU;6500199;36.36
2014;2;ATL-HOU;ATL-HOU;WN;696;1580;187.14;ATL;1;ATL;5593204;HOU;0;HOU;6500199;36.36
2014;2;ATL-HRT;ATL-BDL;DL;859;1570;233.07;ATL;1;ATL;5593204;BDL;1;HRT;1213886;6.79
2014;2;ATL-HRT;ATL-BDL;FL;859;623;174.58;ATL;1;ATL;5593204;BDL;1;HRT;1213886;6.79
2014;2;ATL-HRT;ATL-BDL;WN;859;636;183.51;ATL;1;ATL;5593204;BDL;1;HRT;1213886;6.79
2014;2;ATL-IND;ATL-IND;DL;432;1601;209.00;ATL;1;ATL;5593204;IND;1;IND;1971006;11.02
2014;2;ATL-IND;ATL-IND;WN;432;477;141.99;ATL;1;ATL;5593204;IND;1;IND;1971006;11.02
2014;2;ATL-IND;ATL-IND;FL;432;701;150.34;ATL;1;ATL;5593204;IND;1;IND;1971006;11.02
2014;2;ATL-JCK;ATL-JAX;FL;270;203;145.69;ATL;1;ATL;5593204;JAX;1;JCK;1608268;9.00
2014;2;ATL-JCK;ATL-JAX;DL;270;1532;191.55;ATL;1;ATL;5593204;JAX;1;JCK;1608268;9.00
2014;2;ATL-JCK;ATL-JAX;WN;270;328;141.37;ATL;1;ATL;5593204;JAX;1;JCK;1608268;9.00
2014;2;ATL-KAN;ATL-MCI;FL;692;304;169.35;ATL;1;ATL;5593204;MCI;1;KAN;2069182;11.57
2014;2;ATL-KAN;ATL-MCI;WN;692;789;179.64;ATL;1;ATL;5593204;MCI;1;KAN;2069182;11.57
2014;2;ATL-KAN;ATL-MCI;DL;692;1509;229.56;ATL;1;ATL;5593204;MCI;1;KAN;2069182;11.57
2014;2;ATL-LAX;ATL-LAX;WN;1947;990;233.58;ATL;1;ATL;5593204;LAX;1;LAX;4415343;24.70
2014;2;ATL-LAX;ATL-SNA;DL;1919;1009;350.97;ATL;1;ATL;5593204;SNA;0;LAX;4415343;24.70
2014;2;ATL-LAX;ATL-LAX;FL;1947;125;238.47;ATL;1;ATL;5593204;LAX;1;LAX;4415343;24.70
2014;2;ATL-LAX;ATL-LAX;DL;1947;4619;325.13;ATL;1;ATL;5593204;LAX;1;LAX;4415343;24.70
2014;2;ATL-LVL;ATL-SDF;WN;321;427;110.38;ATL;1;ATL;5593204;SDF;1;LVL;1239354;6.93
2014;2;ATL-LVL;ATL-SDF;FL;321;61;133.26;ATL;1;ATL;5593204;SDF;1;LVL;1239354;6.93
2014;2;ATL-LVL;ATL-SDF;DL;321;958;193.33;ATL;1;ATL;5593204;SDF;1;LVL;1239354;6.93
2014;2;ATL-MEM;ATL-MEM;DL;332;1006;349.08;ATL;1;ATL;5593204;MEM;1;MEM;1333432;7.46
2014;2;ATL-MIA;ATL-MIA;DL;594;3018;179.74;ATL;1;ATL;5593204;MIA;1;MIA;5893858;32.97
2014;2;ATL-MIA;ATL-MIA;US;594;146;134.66;ATL;1;ATL;5593204;MIA;1;MIA;5893858;32.97
2014;2;ATL-MIA;ATL-FLL;NK;581;1873;90.17;ATL;1;ATL;5593204;FLL;0;MIA;5893858;32.97
2014;2;ATL-MIA;ATL-FLL;WN;581;1086;136.78;ATL;1;ATL;5593204;FLL;0;MIA;5893858;32.97
2014;2;ATL-MIA;ATL-FLL;FL;581;429;154.04;ATL;1;ATL;5593204;FLL;0;MIA;5893858;32.97
2014;2;ATL-MIA;ATL-FLL;DL;581;4259;161.16;ATL;1;ATL;5593204;FLL;0;MIA;5893858;32.97
2014;2;ATL-MIA;ATL-MIA;AA;594;1315;164.18;ATL;1;ATL;5593204;MIA;1;MIA;5893858;32.97
2014;2;ATL-MIL;ATL-MKE;FL;669;655;156.52;ATL;1;ATL;5593204;MKE;1;MIL;1575002;8.81
2014;2;ATL-MIL;ATL-MKE;WN;669;544;152.49;ATL;1;ATL;5593204;MKE;1;MIL;1575002;8.81
2014;2;ATL-MIL;ATL-MKE;DL;669;1332;204.56;ATL;1;ATL;5593204;MKE;1;MIL;1575002;8.81
2014;2;ATL-MIN;ATL-MSP;FL;907;717;179.63;ATL;1;ATL;5593204;MSP;1;MIN;3476192;19.44
2014;2;ATL-MIN;ATL-MSP;WN;907;364;187.10;ATL;1;ATL;5593204;MSP;1;MIN;3476192;19.44
2014;2;ATL-MIN;ATL-MSP;DL;907;2669;277.38;ATL;1;ATL;5593204;MSP;1;MIN;3476192;19.44
2014;2;ATL-NSH;ATL-BNA;DL;214;484;356.50;ATL;1;ATL;5593204;BNA;1;NSH;1768350;9.89
2014;2;ATL-NWO;ATL-MSY;FL;425;248;155.90;ATL;1;ATL;5593204;MSY;1;NWO;1248905;6.99
2014;2;ATL-NWO;ATL-MSY;WN;425;480;148.66;ATL;1;ATL;5593204;MSY;1;NWO;1248905;6.99
2014;2;ATL-NWO;ATL-MSY;DL;425;1876;205.53;ATL;1;ATL;5593204;MSY;1;NWO;1248905;6.99
2014;2;ATL-NYC;ATL-HPN;DL;780;856;274.61;ATL;1;ATL;5593204;HPN;0;NYC;19280929;107.84
2014;2;ATL-NYC;ATL-EWR;UA;746;1052;319.80;ATL;1;ATL;5593204;EWR;1;NYC;19280929;107.84
2014;2;ATL-NYC;ATL-JFK;DL;760;1299;227.30;ATL;1;ATL;5593204;JFK;1;NYC;19280929;107.84
2014;2;ATL-NYC;ATL-LGA;DL;762;9872;248.00;ATL;1;ATL;5593204;LGA;1;NYC;19280929;107.84
2014;2;ATL-NYC;ATL-LGA;FL;762;1766;173.68;ATL;1;ATL;5593204;LGA;1;NYC;19280929;107.84
2014;2;ATL-NYC;ATL-EWR;DL;746;3234;280.12;ATL;1;ATL;5593204;EWR;1;NYC;19280929;107.84
2014;2;ATL-NYC;ATL-LGA;WN;762;1287;168.00;ATL;1;ATL;5593204;LGA;1;NYC;19280929;107.84
2014;2;ATL-OKL;ATL-OKC;DL;761;709;237.62;ATL;1;ATL;5593204;OKC;1;OKL;1336256;7.47
2014;2;ATL-OKL;ATL-OKC;FL;761;166;157.45;ATL;1;ATL;5593204;OKC;1;OKL;1336256;7.47
2014;2;ATL-OKL;ATL-OKC;WN;761;444;165.20;ATL;1;ATL;5593204;OKC;1;OKL;1336256;7.47
2014;2;ATL-ORL;ATL-MCO;DL;404;4141;176.30;ATL;1;ATL;5593204;MCO;1;ORL;2324391;13.00
2014;2;ATL-ORL;ATL-MCO;WN;404;830;145.64;ATL;1;ATL;5593204;MCO;1;ORL;2324391;13.00
2014;2;ATL-ORL;ATL-MCO;FL;404;849;144.07;ATL;1;ATL;5593204;MCO;1;ORL;2324391;13.00
2014;2;ATL-PHI;ATL-PHL;DL;666;3519;246.21;ATL;1;ATL;5593204;PHL;1;PHI;6046382;33.82
2014;2;ATL-PHI;ATL-PHL;FL;666;310;178.80;ATL;1;ATL;5593204;PHL;1;PHI;6046382;33.82
2014;2;ATL-PHI;ATL-PHL;US;666;1663;227.60;ATL;1;ATL;5593204;PHL;1;PHI;6046382;33.82
2014;2;ATL-PHI;ATL-PHL;WN;666;441;190.77;ATL;1;ATL;5593204;PHL;1;PHI;6046382;33.82
2014;2;ATL-PHX;ATL-PHX;DL;1587;1888;261.87;ATL;1;ATL;5593204;PHX;1;PHX;4488970;25.11
2014;2;ATL-PHX;ATL-PHX;WN;1587;515;232.14;ATL;1;ATL;5593204;PHX;1;PHX;4488970;25.11
2014;2;ATL-PHX;ATL-PHX;US;1587;672;254.57;ATL;1;ATL;5593204;PHX;1;PHX;4488970;25.11
2014;2;ATL-PIT;ATL-PIT;FL;526;596;136.27;ATL;1;ATL;5593204;PIT;1;PIT;2356189;13.18
2014;2;ATL-PIT;ATL-PIT;WN;526;391;147.93;ATL;1;ATL;5593204;PIT;1;PIT;2356189;13.18
2014;2;ATL-PIT;ATL-PIT;DL;526;1680;206.02;ATL;1;ATL;5593204;PIT;1;PIT;2356189;13.18
2014;2;ATL-POR;ATL-PDX;DL;2172;838;316.18;ATL;1;ATL;5593204;PDX;1;POR;2343994;13.11
2014;2;ATL-POR;ATL-PDX;WN;2172;15;151.93;ATL;1;ATL;5593204;PDX;1;POR;2343994;13.11
2014;2;ATL-POR;ATL-PDX;AS;2172;391;207.68;ATL;1;ATL;5593204;PDX;1;POR;2343994;13.11
2014;2;ATL-RAL;ATL-RDU;WN;356;696;157.35;ATL;1;ATL;5593204;RDU;1;RAL;1241189;6.94
2014;2;ATL-RAL;ATL-RDU;DL;356;2551;208.10;ATL;1;ATL;5593204;RDU;1;RAL;1241189;6.94
2014;2;ATL-RAL;ATL-RDU;FL;356;539;137.93;ATL;1;ATL;5593204;RDU;1;RAL;1241189;6.94
2014;2;ATL-RIC;ATL-RIC;DL;481;1350;220.13;ATL;1;ATL;5593204;RIC;1;RIC;1235006;6.91
2014;2;ATL-RIC;ATL-RIC;WN;481;362;156.78;ATL;1;ATL;5593204;RIC;1;RIC;1235006;6.91
2014;2;ATL-RIC;ATL-RIC;FL;481;662;150.05;ATL;1;ATL;5593204;RIC;1;RIC;1235006;6.91
2014;2;ATL-ROC;ATL-ROC;DL;749;547;254.53;ATL;1;ATL;5593204;ROC;1;ROC;1292753;7.23
2014;2;ATL-SAC;ATL-SMF;WN;2092;6;223.50;ATL;1;ATL;5593204;SMF;1;SAC;2235640;12.50
2014;2;ATL-SAC;ATL-SMF;DL;2092;409;342.69;ATL;1;ATL;5593204;SMF;1;SAC;2235640;12.50
2014;2;ATL-SAT;ATL-SAT;WN;874;437;181.04;ATL;1;ATL;5593204;SAT;1;SAT;2328894;13.03
2014;2;ATL-SAT;ATL-SAT;FL;874;166;173.45;ATL;1;ATL;5593204;SAT;1;SAT;2328894;13.03
2014;2;ATL-SAT;ATL-SAT;DL;874;1209;230.14;ATL;1;ATL;5593204;SAT;1;SAT;2328894;13.03
2014;2;ATL-SDG;ATL-SAN;WN;1892;515;213.89;ATL;1;ATL;5593204;SAN;1;SDG;3248877;18.17
2014;2;ATL-SDG;ATL-SAN;DL;1892;1335;313.73;ATL;1;ATL;5593204;SAN;1;SDG;3248877;18.17
2014;2;ATL-SEA;ATL-SEA;AS;2182;452;282.29;ATL;1;ATL;5593204;SEA;1;SEA;3675160;20.56
2014;2;ATL-SEA;ATL-SEA;DL;2182;1826;339.40;ATL;1;ATL;5593204;SEA;1;SEA;3675160;20.56
2014;2;ATL-SEA;ATL-SEA;WN;2182;97;247.45;ATL;1;ATL;5593204;SEA;1;SEA;3675160;20.56
2014;2;ATL-SFO;ATL-SFO;UA;2139;554;313.39;ATL;1;ATL;5593204;SFO;1;SFO;6534559;36.55
2014;2;ATL-SFO;ATL-SFO;FL;2139;87;247.64;ATL;1;ATL;5593204;SFO;1;SFO;6534559;36.55
2014;2;ATL-SFO;ATL-SFO;DL;2139;3313;349.06;ATL;1;ATL;5593204;SFO;1;SFO;6534559;36.55
2014;2;ATL-SFO;ATL-SFO;WN;2139;349;244.41;ATL;1;ATL;5593204;SFO;1;SFO;6534559;36.55
2014;2;ATL-SFO;ATL-SJC;DL;2116;143;373.96;ATL;1;ATL;5593204;SJC;0;SFO;6534559;36.55
2014;2;ATL-SLC;ATL-SLC;DL;1590;1025;357.33;ATL;1;ATL;5593204;SLC;1;SLC;1151447;6.44
2014;2;ATL-STL;ATL-STL;DL;484;1675;233.97;ATL;1;ATL;5593204;STL;1;STL;2803430;15.68
2014;2;ATL-STL;ATL-STL;WN;484;656;194.07;ATL;1;ATL;5593204;STL;1;STL;2803430;15.68
2014;2;ATL-STL;ATL-STL;FL;484;242;166.63;ATL;1;ATL;5593204;STL;1;STL;2803430;15.68
2014;2;ATL-TMP;ATL-TPA;WN;406;1027;152.57;ATL;1;ATL;5593204;TPA;1;TMP;2927395;16.37
2014;2;ATL-TMP;ATL-TPA;DL;406;3095;179.40;ATL;1;ATL;5593204;TPA;1;TMP;2927395;16.37
2014;2;ATL-TMP;ATL-TPA;FL;406;566;156.89;ATL;1;ATL;5593204;TPA;1;TMP;2927395;16.37
2014;2;ATL-TUC;ATL-TUS;DL;1541;248;308.10;ATL;1;ATL;5593204;TUS;1;TUC;1004229;5.62
2014;2;ATL-VEG;ATL-LAS;DL;1747;3446;287.92;ATL;1;ATL;5593204;LAS;1;VEG;2053134;11.48
2014;2;ATL-VEG;ATL-LAS;FL;1747;489;220.07;ATL;1;ATL;5593204;LAS;1;VEG;2053134;11.48
2014;2;ATL-VEG;ATL-LAS;WN;1747;1074;222.04;ATL;1;ATL;5593204;LAS;1;VEG;2053134;11.48
2014;2;ATL-VIR;ATL-ORF;DL;516;1009;190.68;ATL;1;ATL;5593204;ORF;1;VIR;1750937;9.79
2014;2;ATL-VIR;ATL-ORF;WN;516;510;148.24;ATL;1;ATL;5593204;ORF;1;VIR;1750937;9.79
2014;2;ATL-VIR;ATL-PHF;DL;508;283;195.94;ATL;1;ATL;5593204;PHF;0;VIR;1750937;9.79
2014;2;ATL-VIR;ATL-ORF;FL;516;218;142.29;ATL;1;ATL;5593204;ORF;1;VIR;1750937;9.79
2014;2;ATL-WSH;ATL-BWI;DL;577;3252;195.25;ATL;1;ATL;5593204;BWI;0;WSH;6031945;33.74
2014;2;ATL-WSH;ATL-DCA;FL;547;1009;171.70;ATL;1;ATL;5593204;DCA;0;WSH;6031945;33.74
2014;2;ATL-WSH;ATL-DCA;DL;547;5181;234.81;ATL;1;ATL;5593204;DCA;0;WSH;6031945;33.74
2014;2;ATL-WSH;ATL-IAD;UA;534;455;242.22;ATL;1;ATL;5593204;IAD;1;WSH;6031945;33.74
2014;2;ATL-WSH;ATL-DCA;WN;547;678;176.28;ATL;1;ATL;5593204;DCA;0;WSH;6031945;33.74
2014;2;ATL-WSH;ATL-BWI;WN;577;1826;176.46;ATL;1;ATL;5593204;BWI;0;WSH;6031945;33.74
2014;2;ATL-WSH;ATL-BWI;FL;577;469;161.83;ATL;1;ATL;5593204;BWI;0;WSH;6031945;33.74
2014;2;ATL-WSH;ATL-IAD;DL;534;1664;239.73;ATL;1;ATL;5593204;IAD;1;WSH;6031945;33.74
2014;2;AUS-BOS;AUS-BOS;B6;1698;478;273.16;AUS;1;AUS;1942467;BOS;1;BOS;1611026;3.13
2014;2;AUS-BUF;AUS-BUF;WN;1366;1;387.00;AUS;1;AUS;1942467;BUF;1;BUF;1135060;2.20
2014;2;AUS-CHA;AUS-CLT;US;1032;384;301.42;AUS;1;AUS;1942467;CLT;1;CHA;2400483;4.66
2014;2;AUS-CHI;AUS-MDW;WN;972;1092;223.43;AUS;1;AUS;1942467;MDW;0;CHI;9560430;18.57
2014;2;AUS-CHI;AUS-ORD;UA;978;755;281.03;AUS;1;AUS;1942467;ORD;1;CHI;9560430;18.57
2014;2;AUS-CHI;AUS-ORD;AA;978;1322;227.54;AUS;1;AUS;1942467;ORD;1;CHI;9560430;18.57
2014;2;AUS-CLE;AUS-CLE;UA;1174;79;291.14;AUS;1;AUS;1942467;CLE;1;CLE;2067356;4.02
2014;2;AUS-COL;AUS-CMH;WN;1073;6;241.00;AUS;1;AUS;1942467;CMH;1;COL;2407405;4.68
2014;2;AUS-DAL;AUS-DAL;WN;189;2537;168.26;AUS;1;AUS;1942467;DAL;0;DAL;6889769;13.38
2014;2;AUS-DAL;AUS-DFW;AA;190;1000;157.04;AUS;1;AUS;1942467;DFW;1;DAL;6889769;13.38
2014;2;AUS-DET;AUS-DTW;DL;1149;616;325.35;AUS;1;AUS;1942467;DTW;1;DET;4311194;8.37
2014;2;AUS-DNV;AUS-DEN;UA;775;781;178.17;AUS;1;AUS;1942467;DEN;1;DNV;2753973;5.35
2014;2;AUS-DNV;AUS-DEN;WN;775;1611;156.68;AUS;1;AUS;1942467;DEN;1;DNV;2753973;5.35
2014;2;AUS-DNV;AUS-DEN;F9;775;1117;125.78;AUS;1;AUS;1942467;DEN;1;DNV;2753973;5.35
2014;2;AUS-HOU;AUS-HOU;WN;148;396;172.66;AUS;1;AUS;1942467;HOU;0;HOU;6500199;12.63
2014;2;AUS-HOU;AUS-IAH;UA;140;283;185.66;AUS;1;AUS;1942467;IAH;1;HOU;6500199;12.63
2014;2;AUS-HRT;AUS-BDL;WN;1607;4;195.00;AUS;1;AUS;1942467;BDL;1;HRT;1213886;2.36
2014;2;AUS-KAN;AUS-MCI;WN;650;6;165.33;AUS;1;AUS;1942467;MCI;1;KAN;2069182;4.02
2014;2;AUS-LAX;AUS-LAX;DL;1242;46;190.80;AUS;1;AUS;1942467;LAX;1;LAX;4415343;8.58
2014;2;AUS-LAX;AUS-LGB;B6;1226;740;199.18;AUS;1;AUS;1942467;LGB;0;LAX;4415343;8.58
2014;2;AUS-LAX;AUS-LAX;WN;1242;814;203.07;AUS;1;AUS;1942467;LAX;1;LAX;4415343;8.58
2014;2;AUS-LAX;AUS-LAX;UA;1242;354;229.90;AUS;1;AUS;1942467;LAX;1;LAX;4415343;8.58
2014;2;AUS-LAX;AUS-LAX;AS;1242;62;233.81;AUS;1;AUS;1942467;LAX;1;LAX;4415343;8.58
2014;2;AUS-LAX;AUS-LAX;AA;1242;1291;227.24;AUS;1;AUS;1942467;LAX;1;LAX;4415343;8.58
2014;2;AUS-MEM;AUS-MEM;DL;559;67;229.03;AUS;1;AUS;1942467;MEM;1;MEM;1333432;2.59
2014;2;AUS-MIA;AUS-FLL;WN;1105;430;170.28;AUS;1;AUS;1942467;FLL;0;MIA;5893858;11.45
2014;2;AUS-MIA;AUS-FLL;B6;1105;426;185.79;AUS;1;AUS;1942467;FLL;0;MIA;5893858;11.45
2014;2;AUS-MIL;AUS-MKE;WN;1032;2;267.50;AUS;1;AUS;1942467;MKE;1;MIL;1575002;3.06
2014;2;AUS-MIN;AUS-MSP;DL;1042;653;354.53;AUS;1;AUS;1942467;MSP;1;MIN;3476192;6.75
2014;2;AUS-NSH;AUS-BNA;WN;756;760;211.90;AUS;1;AUS;1942467;BNA;1;NSH;1768350;3.43
2014;2;AUS-NWO;AUS-MSY;WN;444;592;196.78;AUS;1;AUS;1942467;MSY;1;NWO;1248905;2.43
2014;2;AUS-NYC;AUS-JFK;B6;1521;1174;209.15;AUS;1;AUS;1942467;JFK;1;NYC;19280929;37.45
2014;2;AUS-NYC;AUS-JFK;AA;1521;409;205.71;AUS;1;AUS;1942467;JFK;1;NYC;19280929;37.45
2014;2;AUS-NYC;AUS-JFK;DL;1521;920;204.40;AUS;1;AUS;1942467;JFK;1;NYC;19280929;37.45
2014;2;AUS-NYC;AUS-EWR;WN;1504;537;162.49;AUS;1;AUS;1942467;EWR;1;NYC;19280929;37.45
2014;2;AUS-NYC;AUS-EWR;UA;1504;1014;268.23;AUS;1;AUS;1942467;EWR;1;NYC;19280929;37.45
2014;2;AUS-ORL;AUS-MCO;B6;994;928;155.57;AUS;1;AUS;1942467;MCO;1;ORL;2324391;4.52
2014;2;AUS-ORL;AUS-MCO;WN;994;1059;155.26;AUS;1;AUS;1942467;MCO;1;ORL;2324391;4.52
2014;2;AUS-ORL;AUS-MCO;DL;994;33;127.97;AUS;1;AUS;1942467;MCO;1;ORL;2324391;4.52
2014;2;AUS-PHI;AUS-PHL;US;1430;350;235.34;AUS;1;AUS;1942467;PHL;1;PHI;6046382;11.74
2014;2;AUS-PHI;AUS-PHL;WN;1430;18;201.56;AUS;1;AUS;1942467;PHL;1;PHI;6046382;11.74
2014;2;AUS-PHX;AUS-PHX;WN;872;1183;204.51;AUS;1;AUS;1942467;PHX;1;PHX;4488970;8.72
2014;2;AUS-PHX;AUS-PHX;US;872;643;216.63;AUS;1;AUS;1942467;PHX;1;PHX;4488970;8.72
2014;2;AUS-POR;AUS-PDX;WN;1715;132;227.83;AUS;1;AUS;1942467;PDX;1;POR;2343994;4.55
2014;2;AUS-SAC;AUS-SMF;WN;1481;32;244.50;AUS;1;AUS;1942467;SMF;1;SAC;2235640;4.34
2014;2;AUS-SDG;AUS-SAN;WN;1164;870;224.30;AUS;1;AUS;1942467;SAN;1;SDG;3248877;6.31
2014;2;AUS-SEA;AUS-SEA;AS;1770;786;217.22;AUS;1;AUS;1942467;SEA;1;SEA;3675160;7.14
2014;2;AUS-SFO;AUS-SJC;WN;1476;1144;237.77;AUS;1;AUS;1942467;SJC;0;SFO;6534559;12.69
2014;2;AUS-SFO;AUS-SFO;VX;1504;568;193.85;AUS;1;AUS;1942467;SFO;1;SFO;6534559;12.69
2014;2;AUS-SFO;AUS-SFO;UA;1504;1696;238.63;AUS;1;AUS;1942467;SFO;1;SFO;6534559;12.69
2014;2;AUS-SFO;AUS-OAK;WN;1497;406;195.58;AUS;1;AUS;1942467;OAK;1;SFO;6534559;12.69
2014;2;AUS-SFO;AUS-SFO;B6;1504;563;164.45;AUS;1;AUS;1942467;SFO;1;SFO;6534559;12.69
2014;2;AUS-SLC;AUS-SLC;DL;1086;395;281.61;AUS;1;AUS;1942467;SLC;1;SLC;1151447;2.24
2014;2;AUS-STL;AUS-STL;WN;721;94;253.73;AUS;1;AUS;1942467;STL;1;STL;2803430;5.45
2014;2;AUS-TMP;AUS-TPA;WN;928;267;214.89;AUS;1;AUS;1942467;TPA;1;TMP;2927395;5.69
2014;2;AUS-TUC;AUS-TUS;US;797;2;288.50;AUS;1;AUS;1942467;TUS;1;TUC;1004229;1.95
2014;2;AUS-VEG;AUS-LAS;G4;1090;733;95.62;AUS;1;AUS;1942467;LAS;1;VEG;2053134;3.99
2014;2;AUS-VEG;AUS-LAS;WN;1090;1596;216.31;AUS;1;AUS;1942467;LAS;1;VEG;2053134;3.99
2014;2;AUS-WSH;AUS-IAD;UA;1297;686;328.96;AUS;1;AUS;1942467;IAD;1;WSH;6031945;11.72
2014;2;AUS-WSH;AUS-DCA;WN;1315;550;263.15;AUS;1;AUS;1942467;DCA;0;WSH;6031945;11.72
